X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
-118.239431056153165,34.014941966521121,98934496,211,,Health and Mental Health,Mental Health Counseling,,,California State Department Of Corrections And Rehabilitation - Division Of Adult Parole Operations - Outpatient Clinic,2444 S. Alameda St.,,Los Angeles,CA,,"Service/Intake and Administration (323) 238-1600,  Service/Intake and Administration (323) 238-1617",www.cdcr.ca.gov,,,1219,The clinic provides mental health services for adult parolees and ex-offenders.,90058,http://egis3.lacounty.gov/lms/?p=1219,publish,34.014942,-118.239431,2013-06-01T11:50:56.000Z,,,6489111.50525223,1827904.47012381
-118.205327055950505,34.059666827299438,98934499,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Health Services - Los Angeles County And Usc Healthcare Network - Child / Adolescent Psychiatry - Outpatient,2010 Zonal Ave,First Fl. Basement| Outpatient Bldg. Rm. 1-P51,Los Angeles,CA,,"Psych Department Administrative (323) 226-4955, Appointments Service/Intake (323) 226-5751",,,,1221,The clinic provides mental health services for youth who live in Los Angeles County.,90033,http://egis3.lacounty.gov/lms/?p=1221,publish,34.05966686,-118.205327,2013-06-01T11:50:56.000Z,,,6499479.84836064,1844157.83098973
-118.291446256556299,34.064030186936961,98934513,211,,Health and Mental Health,Mental Health Counseling,,,Los Angeles County Department Of Mental Health - Administration - Access Line,550 S Vermont Ave,,Los Angeles,CA,"Hotline operates Monday through Sunday, 24 hours per day. ","Access Line and PMRT After Hours/Weekends Service/Intake and Hotline (800) 854-7771, ACCESS Line and PMRT After Hours/Weekends TDD (562) 651-2549, for Warm Transfer only. Administrative (562) 651-3900",dmh.co.la.ca.us,,,1237,The department provides mental health services for people in Los Angeles County.,90020,http://egis3.lacounty.gov/lms/?p=1237,publish,34.06403022,-118.2914462,2013-06-01T11:50:56.000Z,,,6473400.29553297,1845810.19021781
-118.414569856205745,34.061146226712353,98934533,211,,Health and Mental Health,Mental Health Counseling,,,Make-A-Wish Foundation Of Greater Los Angeles,1875 Century Park E,,Los Angeles,CA,"Monday through Thursday, 9:00am to 5:30pm; Friday, 9:00am to 4:00pm. ","Service/Intake (310) 788-9474,  FAX (310) 785-9474, Auto Donations Service/Intake (855) 274-9474,  Service/Intake (800) 322-9474",www.wishla.org,,,1281,The foundation provides wish fulfillment services for youth who have a life-threatening medical condition.,90067,http://egis3.lacounty.gov/lms/?p=1281,publish,34.06114626,-118.4145698,2013-06-01T11:50:56.000Z,,,6436105.81959714,1844891.6293909
-118.404304056085763,34.053406966465772,98934558,211,,Health and Mental Health,Mental Health Counseling,,,Wright Institute Los Angeles,9911 W. Pico Blvd.,,Los Angeles,CA,,"FAX (310) 277-8903,  Service/Intake (310) 277-2796",www.wila.org/,,,1294,The institute provides counseling services for adults and adolescents.,90035,http://egis3.lacounty.gov/lms/?p=1294,publish,34.053407,-118.404304,2013-06-01T11:50:56.000Z,,,6439203.77009414,1842062.52054781
-118.380045555621493,34.087118076718653,98934575,211,,Health and Mental Health,Mental Health Counseling,,,"Trevor Helpline, The",8704 Santa Monica Blvd,,West Hollywood,CA,"Monday through Sunday, 24 hours per day. ","Gay and Lesbian Youth Hotline/Talkline/Warmline (866) 488-7386,  Administrative (310) 271-8845,  FAX (310) 271-8846",www.thetrevorproject.org,,,1327,"The organization provides 24-helpline services for bisexual, gay, lesbian, and transgender youth in Los Angeles County.",90069,http://egis3.lacounty.gov/lms/?p=1327,publish,34.08711811,-118.3800455,2013-06-01T11:50:56.000Z,,,6446598.19034463,1854301.88288006
-118.261662956691083,34.051737886532457,98934577,211,,Health and Mental Health,Mental Health Counseling,,,Peace Over Violence,1015 Wilshire Blvd,,Los Angeles,CA,"Hours vary and are by appointment; call for information. ","Self-defense Information Service/Intake (213) 955-9098, 24-Hours Service/Intake and Hotline (626) 793-3385,  Administrative (213) 955-9090,  FAX (213) 955-9093,  TDD (213) 955-9095, 24-Hours Service/Intake and Hotline (310) 392-8381, 24-Hours Service/Inta",www.peaceoverviolence.org,,,1328,"The organization provides domestic violence services, sexual assault services and volunteer opportunities for people in Los Angeles County.",90017,http://egis3.lacounty.gov/lms/?p=1328,publish,34.05173792,-118.2616629,2013-06-01T11:50:56.000Z,,,6482409.06885397,1841311.98169456
-118.481869056581317,34.224852966384617,98934581,211,,Health and Mental Health,Mental Health Counseling,,,Domestic Violence Treatment Program,16031 Chase St.,,North Hills,CA,,Service/Intake (818) 893-1811,,,,1331,The program provides domestic violence services for adults who live in Los Angeles County.,91343,http://egis3.lacounty.gov/lms/?p=1331,publish,34.224853,-118.481869,2013-06-01T11:50:56.000Z,,,6416008.04417597,1904557.73774873
-118.15051885666773,34.03001187726835,98934583,211,,Health and Mental Health,Mental Health Counseling,,,Bienestar Human Services,5326 E Beverly Blvd,,Los Angeles,CA,"Monday through Friday, 9:00am to 7:00pm. ","Service/Intake and Administration (323) 727-7896, Intake for Emergency Food - HIV  clients Service/Intake (323) 727-7896 Ext.18,  Service/Intake and Administration (323) 660-9680,  FAX (323) 727-7985,  Service/Intake (818) 352-8993",www.bienestar.org/,,,1332,"The program provides emergency food and HIV/AIDS services for adolescents and adults in Los Angeles County at five locations; see site list for details.",90022,http://egis3.lacounty.gov/lms/?p=1332,publish,34.03001191,-118.1505188,2013-06-01T11:50:56.000Z,,,6516064.25843322,1833336.44252756
-118.198650656674573,33.775648117557537,98934591,211,,Health and Mental Health,Mental Health Counseling,,,Bienestar Human Services - Long Beach Office,525 W 7Th St,,Long Beach,CA,"Monday through Friday, 9:00am to 6:00pm. ",Service/Intake and Administration (562) 628-9687,www.bienestar.org/,,,1333,"The program provides emergency food and HIV/AIDS services for adolescents and adults in Los Angeles County at five locations; see site list for details.",90813,http://egis3.lacounty.gov/lms/?p=1333,publish,33.77564815,-118.1986506,2013-06-01T11:50:56.000Z,,,6501297.76139148,1740792.98063323
-118.449028056301316,34.188809966734283,98934600,211,,Health and Mental Health,Mental Health Counseling,,,Bienestar Human Services - Van Nuys Office - On Hold,14515 Hamlin St.,,Van Nuys,CA,"Monday through Friday, 9:00am to 6:00pm; Saturday, 10:00am to 1:00pm. ","FAX (818) 908-3844,  Service/Intake (818) 908-3820",www.bienestar.org/,,,1334,"The program provides emergency food and HIV/AIDS services for adolescents and adults in Los Angeles County at five locations; see site list for details.",91411,http://egis3.lacounty.gov/lms/?p=1334,publish,34.18881,-118.449028,2013-06-01T11:50:56.000Z,,,6425876.75836238,1891395.20108172
-118.297451156205099,34.098283456598246,98934608,211,,Health and Mental Health,Mental Health Counseling,,,Bienestar Human Services - Hollywood,4955 W Sunset Blvd,,Los Angeles,CA,"Monday through Friday, 9:00am to 7:00pm. ","Emergency Food Intake          Service/Intake (323) 727-7896 Ext.18,  FAX (323) 660-6279,  Service/Intake (323) 660-9680",www.bienestar.org/,,,1335,"The program provides emergency food and HIV/AIDS services for adolescents and adults in Los Angeles County at five locations; see site list for details.",90027,http://egis3.lacounty.gov/lms/?p=1335,publish,34.09828349,-118.2974511,2013-06-01T11:50:56.000Z,,,6471618.48971339,1858280.87853098
-117.749139057250048,34.054995967414847,98934617,211,,Health and Mental Health,Mental Health Counseling,,,Bienestar Human Services - Pomona Office,180 E. Mission,,Pomona,CA,"Monday through Friday, 9:00am to 7:00pm. ",Service/Intake (909) 397-7660,www.bienestar.org/,,,1336,"The program provides emergency food and HIV/AIDS services for adolescents and adults in Los Angeles County at five locations; see site list for details.",91766,http://egis3.lacounty.gov/lms/?p=1336,publish,34.054996,-117.749139,2013-06-01T11:50:56.000Z,,,6637656.59333205,1842489.3231719
-118.042817056981605,34.065213967398478,98934625,211,,Health and Mental Health,Mental Health Counseling,,,Bienestar Human Services - El Monte Office,3131 Santa Anita Ave.,,El Monte,CA,,Service/Intake (626) 444-9453,www.bienestar.org/,,,1337,"The program provides emergency food and HIV/AIDS services for adolescents and adults in Los Angeles County at five locations; see site list for details.",91733,http://egis3.lacounty.gov/lms/?p=1337,publish,34.065214,-118.042817,2013-06-01T11:50:56.000Z,,,6548702.55011189,1846115.78803182
-118.241562256523736,34.052904376833872,98934643,211,,Health and Mental Health,Mental Health Counseling,,,City Of Los Angeles Office Of The City Attorney - Victim Assistance Unit,201 N Los  Angeles St,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","FAX (213) 978-2179,  Service/Intake and Administration (213) 978-2097, Sacramento Service/Intake (800) 777-9229,  TDD (213) 978-8310",www.lacity.org/atty,,,1351,The program provides victims of crime support for the city of Los Angeles.,90012,http://egis3.lacounty.gov/lms/?p=1351,publish,34.05290441,-118.2415622,2013-06-01T11:50:56.000Z,,,6488498.85293423,1841721.2479364
-118.131875056979467,34.062709967314134,98934688,211,,Health and Mental Health,Mental Health Counseling,,,Chinatown Service Center - Monterey Park Office,112 N. Chandler Ave.,,Monterey Park,CA,,"Intake for counseling services Service/Intake and Administration (213) 808-1720,  Service/Intake (626) 293-8733,  FAX (626) 293-8308",www.cscla.org,,,1368,"This is a health and human service organization that provides advocacy, business services, disaster services, family planning services, health insurance, health services, legal services, mental health services, utility bill assistance, and WIA programs.",91754,http://egis3.lacounty.gov/lms/?p=1368,publish,34.06271,-118.131875,2013-06-01T11:50:56.000Z,,,6521728.79795714,1845227.97189406
-118.148846056304265,33.802619967475401,98934694,211,,Health and Mental Health,Mental Health Counseling,,,City Of Long Beach Department Of Health And Human Services,2525 Grand Ave.,,Long Beach,CA,"Main Health Facility - Monday through Friday 8:00am to 5:00pm; WIC also on Saturdays from 8:00am to 11:30am ","Perinatal Outreach Program Service/Intake (562) 570-4171, Public Health InfoLine Service/Intake (562) 570-4499, Drug and Alcohol Rehabilitation Division Administrative (562) 570-4100, Family Planning Clinic Service/Intake (562) 570-4383, Tuberculosis Clin",www.longbeach.gov/health,,,1370,This is the public health agency for the city of Long Beach.,90815,http://egis3.lacounty.gov/lms/?p=1370,publish,33.80262,-118.148846,2013-06-01T11:50:56.000Z,,,6516448.5670478,1750582.61459723
-118.072428056676657,33.875502967534473,98986433,211,,Health and Mental Health,Mental Health Counseling,,NULL,Crime Victim Counseling Center,17150 Norwalk Blvd.,,Cerritos,CA,,Service/Intake and Administration (310) 534-7300,,,,57234,The agency provides counseling services for people of all ages in Los Angeles County.,90703,http://egis3.lacounty.gov/lms/?p=57234,publish,33.875503,-118.072428,2013-06-01T11:50:56.000Z,,,6539684.66722906,1777081.05142964
-118.210277856012297,34.127222166997782,98991761,HSIP Freedom Gnis_structures,2104710,Health and Mental Health,Mental Health Counseling,,LA County,Emmons Health And Counseling Center,,,,,,,,,,27379,,,http://egis3.lacounty.gov/lms/?p=27379,publish,34.1272222,-118.2102778,2011-05-03T22:27:46.000Z,,,6498031.75611247,1868745.53804781
-118.325296655600482,33.930159366931989,98992496,,,Health and Mental Health,Mental Health Counseling,,Stop The Violence Increase The Peace,Stop The Violence Increase The Peace,2930 W. Imperial Hwy.                                                      ,# 200 A,Inglewood,CA,,"(323) 777 - 4893
",,,,68466,,90303,http://egis3.lacounty.gov/lms/?p=68466,publish,33.9301594,-118.3252966,2013-04-24T14:27:53.000Z,,,6462990.4298698,1797123.53988789
-118.092857156352508,34.141107607201995,98992614,211,,Health and Mental Health,Mental Health Counseling,,,Aurora Las Encinas Hospital,2900 E. Del Mar Blvd.,,Pasadena,CA,24 hours a day,"Service/Intake (626) 795-9901, Assessment/Referral Service/Intake (800) 792-2345, FAX (626) 792-2919,  FAX (626) 356-2691",www.lasencinashospital.com,118 licensed acute care beds and 38 residential treatment beds ,,59945,"The hospital provides inpatient mental health services, inpatient substance abuse services, mental health services and substance abuse services for adults.  Age restrictions apply for some services; there are no geographic restrictions.",91107,http://egis3.lacounty.gov/lms/?p=59945,publish,34.14110764,-118.0928571,2013-05-24T12:17:57.000Z,,,6533572.6627208,1873745.12024023
-117.867070557378867,34.100382527087383,98992633,211,,Health and Mental Health,Mental Health Counseling,,,Aurora Behavioral Health Care - Charter Oak,1161 E. Covina Blvd.,,Covina,CA,24 hours a day,"FAX (626) 915-5902,  Service/Intake and Administration (626) 966-1632, 1-800-654-COPE, 24-Hours Service/Intake and Hotline (800) 654-2673",www.aurorabehavioral.com,95 beds,,59947,"The hospital provides inpatient mental health services, inpatient treatment for substance abuse, mental health services and substance abuse services for all levels of care, inpatient, partial hospitalization and residential, for chemical dependency and dual diagnosis.  Charter Oak serves children, adolescents and adults.  There are no geographic restrictions.",91724,http://egis3.lacounty.gov/lms/?p=59947,publish,34.10038256,-117.8670705,2013-05-24T16:57:11.000Z,,,6601913.10806064,1858938.14460489
-118.360500055702175,34.050165907155026,98992744,211,,Health and Mental Health,Mental Health Counseling,,,Southern California Counseling Center,5615 W. Pico Blvd.,,Los Angeles,CA,"Monday through Friday, 8:00am to 9:00pm; Saturday, 9:00am to 4:00pm; Sunday, 10:00 am to 5:00 pm","Service/Intake and Administration (323) 937-1344, Abuse Prevention Service/Intake (323) 937-5846, FAX (323) 937-3487",www.sccc-la.org,,,1083,"The center provides counseling services and domestic violence services for adults, couples, families and children in Los Angeles County.",90019,http://egis3.lacounty.gov/lms/?p=1083,publish,34.05016594,-118.3605,2013-05-28T16:59:23.000Z,,,6452468.02309313,1840832.56598672
-118.278787192127851,34.055032741630903,98992753,211,,Health and Mental Health,Mental Health Counseling,,LA County,Benefits Assistance Clients Urban Project (BACUP),2120 W. 8th St.,Suite 210,Los Angeles,CA,"Monday through Friday, 9:00am to 5:00pm.  Evening and weekend groups and activities available.","FAX (213) 368-6888,  Service/Intake (213) 368-1888",www.ssgmain.org/,,,56895,"The agency provides advocacy, child care, HIV/AIDS services, holiday assistance, interpreter and translator services, personal goods, services for non-profit organizations, services for older adults, substance abuse services, and youth services in Los Angeles County.",90057,http://egis3.lacounty.gov/lms/?p=56895,publish,34.05503278,-118.27878714,2013-05-28T17:33:14.000Z,,,6477225.24293555,1842524.98353365
